track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,description,playcount,user
TRHPUAX128EF343B20,Sweatshop,Brazilian Girls,https://p.scdn.co/mp3-preview/442ac2638deec32ef1496a82da06d6dabe406f43?cid=774b29d4f13844c495f206cafdad9c86,0TlIjB62BpfDmyq08oX8LI,"electronic, female_vocalists, chillout, trip_hop, downtempo, french, lounge",Electronic,2006,274733,0.523,0.55,1,-8.174,0,0.0411,0.0572,0.784,0.0595,0.26,89.906,4,"The song 'Sweatshop' by Brazilian Girls is a Electronic track released in 2006. With a duration of 4.578883333333334 minutes, it has a tempo of 89.906 BPM. The song's energy level is 0.55, its danceability is 0.523, and its acousticness is 0.0572. It has been tagged with: [electronic, female_vocalists, chillout, trip_hop, downtempo, french, lounge]",163,user_13748|user_49487|user_66733|user_101730|user_112065
TRGGCMO128F934783A,Back From the Dead,Babyshambles,https://p.scdn.co/mp3-preview/6a01c37214af6327f41b9f59a2b4ab42412c5675?cid=774b29d4f13844c495f206cafdad9c86,0bGwUP1IXXpbRmzLNvovpK,"indie, indie_rock, britpop",Rock,2005,172253,0.587,0.78,11,-8.289,0,0.0285,0.00181,0.0279,0.192,0.406,104.984,4,"The song 'Back From the Dead' by Babyshambles is a Rock track released in 2005. With a duration of 2.8708833333333335 minutes, it has a tempo of 104.984 BPM. The song's energy level is 0.78, its danceability is 0.587, and its acousticness is 0.00181. It has been tagged with: [indie, indie_rock, britpop]",25,user_88291|user_248006|user_291642|user_306479|user_320102
TRWAXQH128F422B1C7,Whither The Invisible Birds?,Deerhoof,https://p.scdn.co/mp3-preview/5148ba5d97a245d9288b9cf5c0277f32edebe50d?cid=774b29d4f13844c495f206cafdad9c86,1DMmmIjcYjdqRG3wjx479c,"indie, female_vocalists, experimental, indie_rock, japanese, post_punk, noise",Rock,2007,131173,0.297,0.144,10,-12.438,1,0.0331,0.98,0.743,0.152,0.172,70.393,4,"The song 'Whither The Invisible Birds?' by Deerhoof is a Rock track released in 2007. With a duration of 2.1862166666666667 minutes, it has a tempo of 70.393 BPM. The song's energy level is 0.144, its danceability is 0.297, and its acousticness is 0.98. It has been tagged with: [indie, female_vocalists, experimental, indie_rock, japanese, post_punk, noise]",93,user_790|user_7977|user_65882|user_67868|user_75686
TRYNHER128F92D8694,Forever on Deaf Ears,See You Next Tuesday,https://p.scdn.co/mp3-preview/58ceae201fd9eab178fdfaaa8d313eeb69d44d12?cid=774b29d4f13844c495f206cafdad9c86,2zu4AfiZ9bIXjhITu9geeS,grindcore,Metal,2008,156320,0.253,0.974,11,-4.763,1,0.122,2.8e-06,0.0503,0.394,0.0721,77.822,4,"The song 'Forever on Deaf Ears' by See You Next Tuesday is a Metal track released in 2008. With a duration of 2.6053333333333333 minutes, it has a tempo of 77.822 BPM. The song's energy level is 0.974, its danceability is 0.253, and its acousticness is 2.8e-06. It has been tagged with: [grindcore]",2,user_214975|user_623035
TRXIWBC128F930BD49,Soul Society,Kamelot,https://p.scdn.co/mp3-preview/4f84929a13996265595cfde055bce94122f56d34?cid=774b29d4f13844c495f206cafdad9c86,0k5ygFJ83PtLIPbofzxa2C,"progressive_metal, power_metal, symphonic_metal",Metal,2005,257666,0.413,0.825,3,-7.204,0,0.0571,0.00475,0.000156,0.835,0.204,82.565,4,"The song 'Soul Society' by Kamelot is a Metal track released in 2005. With a duration of 4.294433333333333 minutes, it has a tempo of 82.565 BPM. The song's energy level is 0.825, its danceability is 0.413, and its acousticness is 0.00475. It has been tagged with: [progressive_metal, power_metal, symphonic_metal]",1197,user_1339|user_5143|user_8716|user_12710|user_17762
TRTZQZX128F421B494,When Love Comes Close,Masterplan,https://p.scdn.co/mp3-preview/78b50b1759f5b5ea9de6f96c1d89eae341c33eb1?cid=774b29d4f13844c495f206cafdad9c86,1AWIrCRUkah9En7yTNGNEm,power_metal,Metal,2003,248560,0.512,0.793,0,-5.652,1,0.0257,0.0127,5.73e-05,0.114,0.326,89.981,4,"The song 'When Love Comes Close' by Masterplan is a Metal track released in 2003. With a duration of 4.142666666666667 minutes, it has a tempo of 89.981 BPM. The song's energy level is 0.793, its danceability is 0.512, and its acousticness is 0.0127. It has been tagged with: [power_metal]",33,user_32710|user_65520|user_75031|user_110685|user_261218
TRYRRIE128F42435B3,Jungen Mädchen,Hund am Strand,https://p.scdn.co/mp3-preview/fad1592664cbf8f5218eec792140bd5a3ce11349?cid=774b29d4f13844c495f206cafdad9c86,3nxgkJgilv48kDJ2PwYoFq,"alternative, indie, german",Rock,2005,181506,0.558,0.684,7,-5.738,1,0.0305,0.000265,0.00321,0.104,0.795,149.992,4,"The song 'Jungen Mädchen' by Hund am Strand is a Rock track released in 2005. With a duration of 3.0251 minutes, it has a tempo of 149.992 BPM. The song's energy level is 0.684, its danceability is 0.558, and its acousticness is 0.000265. It has been tagged with: [alternative, indie, german]",100,user_77853|user_128765|user_130870|user_160706|user_190152
TRYAMGM128F4236DC3,Keep You Hird,Hird,https://p.scdn.co/mp3-preview/9e1a3cb2b05a8f325c1be52ccf9034d29b73fe29?cid=774b29d4f13844c495f206cafdad9c86,3VYFXRV9FQZq6bFJdJwWR4,"chillout, house, lounge",Electronic,2003,393520,0.622,0.337,2,-17.675,0,0.0444,0.284,0.00654,0.112,0.337,109.919,4,"The song 'Keep You Hird' by Hird is a Electronic track released in 2003. With a duration of 6.558666666666666 minutes, it has a tempo of 109.919 BPM. The song's energy level is 0.337, its danceability is 0.622, and its acousticness is 0.284. It has been tagged with: [chillout, house, lounge]",6,user_254211|user_354070|user_457593|user_690095|user_919408
TRDVGMJ128F934C13E,"Here Is Subzero, Now Plain Zero",Austrian Death Machine,https://p.scdn.co/mp3-preview/b22174bcb7abc5bb6f0c45abfd0d3bb2b5222b88?cid=774b29d4f13844c495f206cafdad9c86,1gf0ERUtn9VsHoHFZREWUU,"thrash_metal, metalcore",Metal,2008,189000,0.216,0.975,9,-3.972,1,0.0652,6.03e-05,0.0646,0.0614,0.625,93.936,4,"The song 'Here Is Subzero, Now Plain Zero' by Austrian Death Machine is a Metal track released in 2008. With a duration of 3.15 minutes, it has a tempo of 93.936 BPM. The song's energy level is 0.975, its danceability is 0.216, and its acousticness is 6.03e-05. It has been tagged with: [thrash_metal, metalcore]",117,user_41692|user_72784|user_81425|user_95058|user_112421
TRBFVJZ128F429EF63,Swallow People Whole,The Receiving End of Sirens,https://p.scdn.co/mp3-preview/62303c7c7ff6011aed281d4c4a4e801e5e754ada?cid=774b29d4f13844c495f206cafdad9c86,1kCjWHJAsTdZKABwOC2oKp,"rock, alternative, indie, experimental, post_hardcore",Rock,2007,344613,0.364,0.813,4,-7.301,0,0.0522,0.00178,0.0177,0.149,0.37,171.965,4,"The song 'Swallow People Whole' by The Receiving End of Sirens is a Rock track released in 2007. With a duration of 5.74355 minutes, it has a tempo of 171.965 BPM. The song's energy level is 0.813, its danceability is 0.364, and its acousticness is 0.00178. It has been tagged with: [rock, alternative, indie, experimental, post_hardcore]",103,user_30837|user_40759|user_42930|user_73150|user_74370
TRMHOEP128F92D739D,Never Ending Romance Disaster,Anoraak,https://p.scdn.co/mp3-preview/6f6a3d173913c2311418ed961f1150deac905558?cid=774b29d4f13844c495f206cafdad9c86,0PXV9ltUX7up14k37oPuAN,"electronic, french, synthpop",Electronic,2008,254026,0.543,0.531,0,-10.167,0,0.0403,3.4e-05,0.841,0.0397,0.958,119.996,4,"The song 'Never Ending Romance Disaster' by Anoraak is a Electronic track released in 2008. With a duration of 4.233766666666667 minutes, it has a tempo of 119.996 BPM. The song's energy level is 0.531, its danceability is 0.543, and its acousticness is 3.4e-05. It has been tagged with: [electronic, french, synthpop]",105,user_1308|user_29344|user_43523|user_61766|user_120276
TRTAPIP128F93069CC,Ogeechee Hymnal,Baroness,https://p.scdn.co/mp3-preview/9682f7309a2f82f47ca43371a6e947acf036eaa3?cid=774b29d4f13844c495f206cafdad9c86,1zd5geoP9kYAwKBa7MCZih,"instrumental, progressive_rock, progressive_metal",Metal,2009,155506,0.11,0.225,5,-11.747,1,0.0428,0.00545,0.84,0.524,0.0388,65.4,3,"The song 'Ogeechee Hymnal' by Baroness is a Metal track released in 2009. With a duration of 2.5917666666666666 minutes, it has a tempo of 65.4 BPM. The song's energy level is 0.225, its danceability is 0.11, and its acousticness is 0.00545. It has been tagged with: [instrumental, progressive_rock, progressive_metal]",149,user_8409|user_10397|user_25685|user_29123|user_37530
TRUTQTK128F9329845,The Analyst,Soilwork,https://p.scdn.co/mp3-preview/62b18080021ba4adcb6d950cde04bf7b29920408?cid=774b29d4f13844c495f206cafdad9c86,1Iwv9TUtVrCuE00tmy7cjm,"death_metal, melodic_death_metal, swedish",Electronic,2001,282133,0.353,0.924,11,-4.898,0,0.0618,4.62e-06,0.837,0.0369,0.466,99.565,4,"The song 'The Analyst' by Soilwork is a Electronic track released in 2001. With a duration of 4.702216666666667 minutes, it has a tempo of 99.565 BPM. The song's energy level is 0.924, its danceability is 0.353, and its acousticness is 4.62e-06. It has been tagged with: [death_metal, melodic_death_metal, swedish]",25,user_88483|user_106603|user_394877|user_621962|user_632393
TRGIHFV12903C952E3,Mapa,Murcof,https://p.scdn.co/mp3-preview/30b0bc4ae70c7233569e6c7cedb100e3aa4866f0?cid=774b29d4f13844c495f206cafdad9c86,2rAwZqb9hUWWTqBbN3Y948,"electronic, ambient, experimental, idm",Electronic,2002,340320,0.711,0.456,0,-13.916,1,0.0549,0.0033,0.41,0.0946,0.158,130.075,4,"The song 'Mapa' by Murcof is a Electronic track released in 2002. With a duration of 5.672 minutes, it has a tempo of 130.075 BPM. The song's energy level is 0.456, its danceability is 0.711, and its acousticness is 0.0033. It has been tagged with: [electronic, ambient, experimental, idm]",25,user_14708|user_102271|user_359437|user_382395|user_411423
TRCITQN128E078471C,Devil's Night,Motionless in White,https://p.scdn.co/mp3-preview/973697e4c3cf4af051ecc00d7d0058708d8756d4?cid=774b29d4f13844c495f206cafdad9c86,0E2ZK8aVUfZc0YAbdmQGrL,"metalcore, post_hardcore, screamo",Rap,2012,234731,0.229,0.969,4,-4.279,1,0.163,5.29e-06,0.887,0.107,0.186,133.616,4,"The song 'Devil's Night' by Motionless in White is a Rap track released in 2012. With a duration of 3.912183333333333 minutes, it has a tempo of 133.616 BPM. The song's energy level is 0.969, its danceability is 0.229, and its acousticness is 5.29e-06. It has been tagged with: [metalcore, post_hardcore, screamo]",1153,user_153|user_755|user_924|user_7405|user_9508
TRBKZPY128F428954A,I Might Need You To Kill,The Thermals,https://p.scdn.co/mp3-preview/fae92d6e52853ca2135a0ccfbea97db530425c19?cid=774b29d4f13844c495f206cafdad9c86,1IBlU8Xt76xFUWzw4pSGr5,"rock, alternative_rock, punk, indie_rock",Rock,2008,127160,0.421,0.81,11,-5.556,0,0.0305,0.000282,0.0,0.522,0.568,109.684,4,"The song 'I Might Need You To Kill' by The Thermals is a Rock track released in 2008. With a duration of 2.1193333333333335 minutes, it has a tempo of 109.684 BPM. The song's energy level is 0.81, its danceability is 0.421, and its acousticness is 0.000282. It has been tagged with: [rock, alternative_rock, punk, indie_rock]",331,user_5231|user_10625|user_15117|user_28965|user_38206
TRAULPI128F42624F2,Golden Ratio,Mudvayne,https://p.scdn.co/mp3-preview/b00e242f9bc2431ed76378b45a4bc28f3d2221ee?cid=774b29d4f13844c495f206cafdad9c86,1JpqQmoZH9ceyrnFcTb1ug,"metal, instrumental, nu_metal",Metal,2001,54400,0.21,0.339,6,-20.824,1,0.142,0.275,0.852,0.32,0.0542,76.081,3,"The song 'Golden Ratio' by Mudvayne is a Metal track released in 2001. With a duration of 0.9066666666666666 minutes, it has a tempo of 76.081 BPM. The song's energy level is 0.339, its danceability is 0.21, and its acousticness is 0.275. It has been tagged with: [metal, instrumental, nu_metal]",23,user_46378|user_62304|user_72931|user_78476|user_114184
TRVIZNU128F4260D83,Hydroponic,311,https://p.scdn.co/mp3-preview/5cc9255cf9f4e583dea0eb6dadb32c73794ebd3c?cid=774b29d4f13844c495f206cafdad9c86,1JywpJSdaF6t9twji9YnOp,"rock, alternative, alternative_rock, reggae",Rock,1998,317906,0.246,0.978,4,-6.091,1,0.143,0.000134,0.000371,0.982,0.183,132.229,4,"The song 'Hydroponic' by 311 is a Rock track released in 1998. With a duration of 5.2984333333333336 minutes, it has a tempo of 132.229 BPM. The song's energy level is 0.978, its danceability is 0.246, and its acousticness is 0.000134. It has been tagged with: [rock, alternative, alternative_rock, reggae]",556,user_1133|user_1407|user_12026|user_12322|user_13680
TRTRGUK12903D09AF1,I Feel for You,Prince,https://p.scdn.co/mp3-preview/8ceea6ece1e19fc75988c6105e10bcd4d998399b?cid=774b29d4f13844c495f206cafdad9c86,0bNPzbyaT9npwhIP8d2Rsi,"pop, soul, funk, 70s",Rock,1979,205200,0.877,0.515,11,-12.613,1,0.0432,0.133,0.0228,0.0753,0.904,120.532,4,"The song 'I Feel for You' by Prince is a Rock track released in 1979. With a duration of 3.42 minutes, it has a tempo of 120.532 BPM. The song's energy level is 0.515, its danceability is 0.877, and its acousticness is 0.133. It has been tagged with: [pop, soul, funk, 70s]",3,user_78184|user_419574|user_876574
TRJXTQA128F92CA915,Staub,Bohren & der Club of Gore,https://p.scdn.co/mp3-preview/fe197e25204833b7b29bfc415e94073b0c6738c5?cid=774b29d4f13844c495f206cafdad9c86,0AYG6SAYb5ko9YFL5yugsN,"jazz, dark_ambient",Jazz,2008,471200,0.159,0.00198,9,-21.777,0,0.0431,0.735,0.903,0.123,0.0369,178.236,1,"The song 'Staub' by Bohren & der Club of Gore is a Jazz track released in 2008. With a duration of 7.8533333333333335 minutes, it has a tempo of 178.236 BPM. The song's energy level is 0.00198, its danceability is 0.159, and its acousticness is 0.735. It has been tagged with: [jazz, dark_ambient]",71,user_68029|user_87831|user_98566|user_132280|user_209640
TRGREPP12903CCCC2D,L.A.tely,Booka Shade,https://p.scdn.co/mp3-preview/e628a8209d58fc39b68e60cdebb606234043d0d6?cid=774b29d4f13844c495f206cafdad9c86,0bJW4eyzo9MbuAAbFeUlKi,electro,Electronic,2010,188240,0.733,0.483,5,-8.219,0,0.315,0.00437,0.832,0.562,0.447,188.989,3,"The song 'L.A.tely' by Booka Shade is a Electronic track released in 2010. With a duration of 3.1373333333333333 minutes, it has a tempo of 188.989 BPM. The song's energy level is 0.483, its danceability is 0.733, and its acousticness is 0.00437. It has been tagged with: [electro]",41,user_31818|user_117750|user_177098|user_293945|user_294059
TRHJGKK128F4292182,Fuck You All,Ektomorf,https://p.scdn.co/mp3-preview/65d40ca762161eaaba4ccf64ac325dd2edfa3019?cid=774b29d4f13844c495f206cafdad9c86,1jcsCZyAUV9675OGoJiNly,"metal, death_metal, thrash_metal, metalcore",Metal,2009,190253,0.44,0.988,11,-2.858,1,0.0995,0.000148,0.00778,0.0767,0.375,95.253,4,"The song 'Fuck You All' by Ektomorf is a Metal track released in 2009. With a duration of 3.1708833333333333 minutes, it has a tempo of 95.253 BPM. The song's energy level is 0.988, its danceability is 0.44, and its acousticness is 0.000148. It has been tagged with: [metal, death_metal, thrash_metal, metalcore]",34,user_17665|user_228498|user_273535|user_362542|user_442127
TROOOWR128F4280C34,They're Red Hot,Red Hot Chili Peppers,https://p.scdn.co/mp3-preview/cde38340081e6fc19888ac2aca4f77d1b94b9edc?cid=774b29d4f13844c495f206cafdad9c86,1jQ0EZPAY3HpBRgUev6X1Q,"rock, alternative_rock, 90s, funk, american, cover",Blues,1991,71840,0.562,0.995,7,-12.704,1,0.159,0.00553,0.000223,0.136,0.0392,152.108,4,"The song 'They're Red Hot' by Red Hot Chili Peppers is a Blues track released in 1991. With a duration of 1.1973333333333334 minutes, it has a tempo of 152.108 BPM. The song's energy level is 0.995, its danceability is 0.562, and its acousticness is 0.00553. It has been tagged with: [rock, alternative_rock, 90s, funk, american, cover]",913,user_4223|user_4678|user_5705|user_9577|user_10801
TRJKJLX128F935385D,Dynamit,Fisz Emade jako Tworzywo Sztuczne,https://p.scdn.co/mp3-preview/6ee1dd8819edbd01e4d04793c77be319a019e7c1?cid=774b29d4f13844c495f206cafdad9c86,1adYrk0IAN8JphJLmyZHXR,"alternative_rock, hip_hop, polish",Rap,2002,321066,0.785,0.47,10,-7.237,0,0.404,0.0307,0.316,0.0933,0.077,176.042,4,"The song 'Dynamit' by Fisz Emade jako Tworzywo Sztuczne is a Rap track released in 2002. With a duration of 5.3511 minutes, it has a tempo of 176.042 BPM. The song's energy level is 0.47, its danceability is 0.785, and its acousticness is 0.0307. It has been tagged with: [alternative_rock, hip_hop, polish]",7,user_405326|user_456903|user_656317|user_747993|user_876459
TRQEOJR128F92D21F1,The Stone of Impermanence,Fennesz,https://p.scdn.co/mp3-preview/8227d8d23f1e513c48a94dd2538fae930e19ef5b?cid=774b29d4f13844c495f206cafdad9c86,2QJMFhC1WFA0jtqyZ3Ppp7,"electronic, ambient, experimental, noise",Electronic,2014,397560,0.172,0.331,10,-11.042,1,0.0476,0.895,0.402,0.133,0.13,170.511,3,"The song 'The Stone of Impermanence' by Fennesz is a Electronic track released in 2014. With a duration of 6.626 minutes, it has a tempo of 170.511 BPM. The song's energy level is 0.331, its danceability is 0.172, and its acousticness is 0.895. It has been tagged with: [electronic, ambient, experimental, noise]",16,user_6663|user_143759|user_231909|user_317562|user_549176
TROJUGD128F14632D5,The Band,Mando Diao,https://p.scdn.co/mp3-preview/7c3dd1c6360af460e966bace2b98d8779c3b5d33?cid=774b29d4f13844c495f206cafdad9c86,0IqBLqRQXUOFy6niNswFCG,"rock, indie, indie_rock, love, swedish",Rock,2012,195573,0.15,0.935,0,-2.939,1,0.0516,0.00928,0.0992,0.376,0.726,171.023,4,"The song 'The Band' by Mando Diao is a Rock track released in 2012. With a duration of 3.25955 minutes, it has a tempo of 171.023 BPM. The song's energy level is 0.935, its danceability is 0.15, and its acousticness is 0.00928. It has been tagged with: [rock, indie, indie_rock, love, swedish]",250,user_6578|user_6933|user_23173|user_51467|user_93894
TRFTZSR128E0792AD0,Piano Song,Meiko,https://p.scdn.co/mp3-preview/581207492626badeb637787b6a276521e5db558c?cid=774b29d4f13844c495f206cafdad9c86,0xm7twnsizI4fCmCXxZSBI,"indie, female_vocalists, piano",Rock,2008,168160,0.73,0.495,0,-7.99,1,0.0334,0.738,0.0025,0.118,0.524,88.907,4,"The song 'Piano Song' by Meiko is a Rock track released in 2008. With a duration of 2.8026666666666666 minutes, it has a tempo of 88.907 BPM. The song's energy level is 0.495, its danceability is 0.73, and its acousticness is 0.738. It has been tagged with: [indie, female_vocalists, piano]",36,user_46654|user_70711|user_170253|user_245678|user_247227
TRBPUEX128F931C0F1,All I Know Is Tonight,Jaga Jazzist,https://p.scdn.co/mp3-preview/78bf10acc417b974162f4b0168b3c1c563c74c6b?cid=774b29d4f13844c495f206cafdad9c86,0KrZOngMYDU5KsuwrPizMZ,"jazz, instrumental, post_rock",Jazz,2005,470880,0.429,0.562,5,-9.769,0,0.0326,0.14,0.951,0.179,0.14,115.924,4,"The song 'All I Know Is Tonight' by Jaga Jazzist is a Jazz track released in 2005. With a duration of 7.848 minutes, it has a tempo of 115.924 BPM. The song's energy level is 0.562, its danceability is 0.429, and its acousticness is 0.14. It has been tagged with: [jazz, instrumental, post_rock]",1204,user_119|user_338|user_4955|user_7949|user_9856
TRDYILM128F931C26F,Paris Streatham,Cujo,https://p.scdn.co/mp3-preview/7b76b4d0166d7f4f1cc5253ffa4bc63b3fe958c5?cid=774b29d4f13844c495f206cafdad9c86,2PhXTbGk3rv6hfQvLSIn3t,"electronic, chillout, idm, drum_and_bass",Electronic,2002,297440,0.654,0.531,11,-14.595,1,0.0808,0.0961,0.818,0.43,0.583,160.023,4,"The song 'Paris Streatham' by Cujo is a Electronic track released in 2002. With a duration of 4.957333333333334 minutes, it has a tempo of 160.023 BPM. The song's energy level is 0.531, its danceability is 0.654, and its acousticness is 0.0961. It has been tagged with: [electronic, chillout, idm, drum_and_bass]",64,user_5936|user_6578|user_31229|user_71516|user_72495
TRXYMSH12903CF4662,Rise Of The Tyrant,Arch Enemy,https://p.scdn.co/mp3-preview/bf38da17642f17792bd633758e779a1633298b2f?cid=774b29d4f13844c495f206cafdad9c86,2bLWhwXxzWCNsLLPgCMNgT,"death_metal, thrash_metal, melodic_death_metal",Metal,2007,273440,0.386,0.85,0,-4.012,0,0.0706,4.48e-05,0.0375,0.221,0.153,100.454,4,"The song 'Rise Of The Tyrant' by Arch Enemy is a Metal track released in 2007. With a duration of 4.557333333333333 minutes, it has a tempo of 100.454 BPM. The song's energy level is 0.85, its danceability is 0.386, and its acousticness is 4.48e-05. It has been tagged with: [death_metal, thrash_metal, melodic_death_metal]",539,user_4898|user_5591|user_6279|user_9972|user_13410
TRRKHST12903CBA693,Factory Girl,The Rolling Stones,https://p.scdn.co/mp3-preview/39db01b657c441a9c50d48b9a4c27407d82cb3c1?cid=774b29d4f13844c495f206cafdad9c86,0BVppkDBq3NoP9CrGQBJcG,"rock, classic_rock, folk, hard_rock, blues, acoustic, 60s, blues_rock",Pop,1968,128186,0.533,0.434,2,-11.685,1,0.036,0.422,0.0,0.176,0.464,111.755,4,"The song 'Factory Girl' by The Rolling Stones is a Pop track released in 1968. With a duration of 2.136433333333333 minutes, it has a tempo of 111.755 BPM. The song's energy level is 0.434, its danceability is 0.533, and its acousticness is 0.422. It has been tagged with: [rock, classic_rock, folk, hard_rock, blues, acoustic, 60s, blues_rock]",189,user_22344|user_29513|user_45735|user_66743|user_75715
TRWEGYD128F427EDBE,Looters' Follies,Destroyer,https://p.scdn.co/mp3-preview/7d4335c723d9b0c94481f2fe80f711b81b5c208a?cid=774b29d4f13844c495f206cafdad9c86,0wyodbP1WpqPd8lk6TFOxu,"indie, singer_songwriter",Rock,2007,448693,0.471,0.645,0,-6.48,1,0.0309,0.108,0.00401,0.338,0.451,139.219,3,"The song 'Looters' Follies' by Destroyer is a Rock track released in 2007. With a duration of 7.4782166666666665 minutes, it has a tempo of 139.219 BPM. The song's energy level is 0.645, its danceability is 0.471, and its acousticness is 0.108. It has been tagged with: [indie, singer_songwriter]",267,user_860|user_3037|user_6715|user_17817|user_19694
TRCUKXH12903CC23E2,Botchla,Poison the Well,https://p.scdn.co/mp3-preview/af2a249b8383f95af61d5b33cd44b6edc74c2230?cid=774b29d4f13844c495f206cafdad9c86,16zes7tyQVkNHFJcGPI6gN,"hardcore, metalcore, post_hardcore, screamo",Metal,2002,190000,0.452,0.95,0,-7.286,1,0.112,0.00173,0.0578,0.221,0.104,138.008,4,"The song 'Botchla' by Poison the Well is a Metal track released in 2002. With a duration of 3.1666666666666665 minutes, it has a tempo of 138.008 BPM. The song's energy level is 0.95, its danceability is 0.452, and its acousticness is 0.00173. It has been tagged with: [hardcore, metalcore, post_hardcore, screamo]",440,user_1813|user_18050|user_34837|user_45876|user_45996
TRHMHXA128E0791C62,The Mind's Eye,Dark Tranquillity,https://p.scdn.co/mp3-preview/4c409d30352079e3d509f6c6030440d2a6d65cfb?cid=774b29d4f13844c495f206cafdad9c86,6Sf4q4xkSwGgYro6KSOhp0,"instrumental, death_metal, melodic_death_metal, swedish",RnB,2005,191320,0.573,0.525,1,-11.71,0,0.0253,0.0741,0.72,0.0681,0.622,97.479,3,"The song 'The Mind's Eye' by Dark Tranquillity is a RnB track released in 2005. With a duration of 3.1886666666666668 minutes, it has a tempo of 97.479 BPM. The song's energy level is 0.525, its danceability is 0.573, and its acousticness is 0.0741. It has been tagged with: [instrumental, death_metal, melodic_death_metal, swedish]",86,user_10510|user_43840|user_47150|user_92314|user_99024
TRRJUPO128F930327A,Soft Shock,Yeah Yeah Yeahs,https://p.scdn.co/mp3-preview/755d16691386b1c090cd523411374058c6084a23?cid=774b29d4f13844c495f206cafdad9c86,0kzNjXP0hX34NBSIFkbwST,"rock, electronic, alternative, indie, female_vocalists, indie_rock",Rock,2009,233106,0.598,0.81,7,-5.906,1,0.0269,0.00116,0.595,0.104,0.739,125.035,4,"The song 'Soft Shock' by Yeah Yeah Yeahs is a Rock track released in 2009. With a duration of 3.8851 minutes, it has a tempo of 125.035 BPM. The song's energy level is 0.81, its danceability is 0.598, and its acousticness is 0.00116. It has been tagged with: [rock, electronic, alternative, indie, female_vocalists, indie_rock]",6993,user_18|user_329|user_373|user_795|user_1116
TRZEOKJ128C7196BA5,Abbaon Fat Tracks,Tricky,https://p.scdn.co/mp3-preview/31656e820d3ab8a42a187cbd612f30a43f76aaee?cid=774b29d4f13844c495f206cafdad9c86,0whR03viCt3ZxhsR6sOauA,"trip_hop, downtempo",Electronic,1995,266506,0.665,0.49,8,-14.805,1,0.123,0.112,0.0724,0.138,0.536,142.226,4,"The song 'Abbaon Fat Tracks' by Tricky is a Electronic track released in 1995. With a duration of 4.441766666666667 minutes, it has a tempo of 142.226 BPM. The song's energy level is 0.49, its danceability is 0.665, and its acousticness is 0.112. It has been tagged with: [trip_hop, downtempo]",340,user_1808|user_2381|user_6554|user_10333|user_11326
TRPSDZS12903D036F4,Pack You Up,Black Tambourine,https://p.scdn.co/mp3-preview/dee36dced2a1436bb37772e266e2e38065ea5dd6?cid=774b29d4f13844c495f206cafdad9c86,0GlxCcdovc5gvIGdmDC9xm,indie_pop,Rock,2010,145720,0.143,0.944,9,-6.738,0,0.0952,3.2e-06,0.849,0.155,0.4,171.14,4,"The song 'Pack You Up' by Black Tambourine is a Rock track released in 2010. With a duration of 2.4286666666666665 minutes, it has a tempo of 171.14 BPM. The song's energy level is 0.944, its danceability is 0.143, and its acousticness is 3.2e-06. It has been tagged with: [indie_pop]",57,user_1865|user_28667|user_52130|user_55786|user_85551
TRJMNGT128F14857CE,Message From Io,Enigma,https://p.scdn.co/mp3-preview/cb352e17cb44ed5118aa5f172123562d2280f715?cid=774b29d4f13844c495f206cafdad9c86,4625OEhV6p2IGGcylmE8jC,"ambient, chillout, new_age",New Age,2006,189893,0.549,0.599,7,-15.366,1,0.0704,0.542,0.882,0.128,0.16,190.142,4,"The song 'Message From Io' by Enigma is a New Age track released in 2006. With a duration of 3.1648833333333335 minutes, it has a tempo of 190.142 BPM. The song's energy level is 0.599, its danceability is 0.549, and its acousticness is 0.542. It has been tagged with: [ambient, chillout, new_age]",437,user_15305|user_16083|user_16711|user_17463|user_33806
TRXHCLD128F423837A,Stripped Away,ASHES dIVIDE,https://p.scdn.co/mp3-preview/57c44890521448ae7f12468ff29349a6e69a3a1c?cid=774b29d4f13844c495f206cafdad9c86,0Hg8nItDZWWmiD3xChmZ8a,"alternative, alternative_rock, progressive_rock",Rock,2008,223320,0.464,0.728,4,-7.182,1,0.0442,7.15e-05,0.0112,0.272,0.355,81.976,4,"The song 'Stripped Away' by ASHES dIVIDE is a Rock track released in 2008. With a duration of 3.722 minutes, it has a tempo of 81.976 BPM. The song's energy level is 0.728, its danceability is 0.464, and its acousticness is 7.15e-05. It has been tagged with: [alternative, alternative_rock, progressive_rock]",107,user_27557|user_56270|user_89639|user_136862|user_143465
TRJZPAG12903D01A16,Love Controlled Despair,Poisonblack,https://p.scdn.co/mp3-preview/8a970b95da2bdd3dca72a2a83d9fbe65dd2084e4?cid=774b29d4f13844c495f206cafdad9c86,0EWGeBV9J3r8VxGdM4ntq6,gothic_metal,Metal,2006,231693,0.494,0.967,4,-5.543,0,0.0752,2.71e-05,0.00225,0.303,0.373,103.935,4,"The song 'Love Controlled Despair' by Poisonblack is a Metal track released in 2006. With a duration of 3.86155 minutes, it has a tempo of 103.935 BPM. The song's energy level is 0.967, its danceability is 0.494, and its acousticness is 2.71e-05. It has been tagged with: [gothic_metal]",61,user_36345|user_46278|user_52074|user_59287|user_70283
